speaker_id,target_id,approach,n_refs,strategy,seed,output_path,tts_time_s,eval_time_s,utmos,speaker_sim,wer,cer,sbs_f1,transcript
4446,4446_2275_000043_000000,embed_avg,1,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_longest_seed42.wav,6.99,0.25,4.41,0.9141,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,1,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_longest_seed123.wav,5.55,0.25,4.42,0.9545,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,1,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_1refs_longest_seed456.wav,5.14,0.25,4.423,0.972,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_random_seed42.wav,6.3,0.25,4.252,0.975,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_random_seed123.wav,5.44,0.25,4.471,0.964,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_random_seed456.wav,4.87,0.24,4.376,0.9475,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_longest_seed42.wav,5.43,0.25,4.407,0.9678,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_longest_seed123.wav,5.64,0.24,4.435,0.9558,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_2refs_longest_seed456.wav,4.59,0.24,4.436,0.9536,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_random_seed42.wav,5.2,0.25,4.489,0.9625,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_random_seed123.wav,5.2,0.25,4.475,0.979,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_random_seed456.wav,5.32,0.25,4.459,0.9512,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_longest_seed42.wav,5.03,0.25,4.422,0.958,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_longest_seed123.wav,6.07,0.25,4.435,0.9642,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_3refs_longest_seed456.wav,5.77,0.25,4.427,0.9688,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_random_seed42.wav,6.02,0.24,4.426,0.9585,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_random_seed123.wav,5.85,0.25,4.493,0.9531,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_random_seed456.wav,4.29,0.24,4.388,0.9716,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_longest_seed42.wav,6.05,0.25,4.361,0.9748,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_longest_seed123.wav,4.94,0.24,4.403,0.9532,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,embed_avg,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_embed_avg_5refs_longest_seed456.wav,6.2,0.25,4.406,0.9473,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_random_seed42.wav,5.3,0.24,4.42,0.8991,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_random_seed123.wav,4.31,0.24,4.441,0.9453,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_random_seed456.wav,3.98,0.24,4.349,0.9414,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_longest_seed42.wav,5.56,0.25,4.327,0.9448,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_longest_seed123.wav,5.43,0.25,4.357,0.9378,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,1,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_1refs_longest_seed456.wav,5.59,0.25,4.35,0.924,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_random_seed42.wav,4.95,0.25,4.44,0.9718,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_random_seed123.wav,4.99,0.25,4.463,0.9467,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_random_seed456.wav,6.42,0.25,4.444,0.9368,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_longest_seed42.wav,5.52,0.25,4.328,0.9346,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_longest_seed123.wav,4.44,0.25,4.34,0.9585,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,2,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_2refs_longest_seed456.wav,4.58,0.24,4.336,0.9406,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_random_seed42.wav,6.13,0.25,4.444,0.9698,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_random_seed123.wav,4.78,0.24,4.459,0.9686,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_random_seed456.wav,5.76,0.25,4.451,0.9672,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_longest_seed42.wav,5.4,0.24,4.33,0.9489,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_longest_seed123.wav,5.4,0.25,4.389,0.9323,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,3,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_3refs_longest_seed456.wav,5.26,0.24,4.265,0.9285,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,random,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_random_seed42.wav,4.82,0.24,4.316,0.9548,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,random,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_random_seed123.wav,4.36,0.24,4.413,0.9659,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,random,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_random_seed456.wav,5.35,0.24,4.327,0.9549,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,longest,42,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_longest_seed42.wav,5.72,0.24,4.218,0.9494,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,longest,123,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_longest_seed123.wav,5.15,0.24,3.996,0.9526,0.0,0.0,,Alexander rose and shook himself angrily.
4446,4446_2275_000043_000000,concat_audio,5,longest,456,outputs/fewshot/4446/4446_4446_2275_000043_000000_concat_audio_5refs_longest_seed456.wav,5.58,0.25,4.346,0.9423,0.0,0.0,,Alexander rose and shook himself angrily.
4992,4992_41797_000018_000000,single_baseline,1,random,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_single_baseline_1refs_random_seed42.wav,14.49,0.41,4.497,0.9229,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,single_baseline,1,random,123,outputs/fewshot/4992/4992_4992_41797_000018_000000_single_baseline_1refs_random_seed123.wav,13.79,0.41,4.497,0.9431,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,single_baseline,1,random,456,outputs/fewshot/4992/4992_4992_41797_000018_000000_single_baseline_1refs_random_seed456.wav,14.54,0.41,4.531,0.9641,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,1,random,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_random_seed42.wav,15.49,0.41,4.531,0.967,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,1,random,123,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_random_seed123.wav,14.47,0.4,4.479,0.926,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,1,random,456,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_random_seed456.wav,14.78,0.41,4.541,0.9519,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,1,longest,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_longest_seed42.wav,14.61,0.38,4.554,0.9448,0.3636,0.0863,,you'd better give her lessons in self-control mr lord answered they are cheaper than instruction in drawing and much more practical
4992,4992_41797_000018_000000,embed_avg,1,longest,123,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_longest_seed123.wav,14.76,0.4,4.551,0.9479,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,1,longest,456,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_1refs_longest_seed456.wav,13.15,0.41,4.507,0.9443,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,2,random,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_random_seed42.wav,14.79,0.41,4.549,0.9516,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,2,random,123,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_random_seed123.wav,14.87,0.38,4.509,0.949,0.4091,0.1007,,you'd better give her lessons in self-control mr lord answered they are cheaper than instruction and drawing and much more practical
4992,4992_41797_000018_000000,embed_avg,2,random,456,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_random_seed456.wav,13.59,0.4,4.519,0.9675,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,2,longest,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_longest_seed42.wav,13.73,0.4,4.52,0.9657,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,2,longest,123,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_longest_seed123.wav,13.2,0.4,4.514,0.9674,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,2,longest,456,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_2refs_longest_seed456.wav,14.82,0.41,4.53,0.9468,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
4992,4992_41797_000018_000000,embed_avg,3,random,42,outputs/fewshot/4992/4992_4992_41797_000018_000000_embed_avg_3refs_random_seed42.wav,16.01,0.41,4.546,0.9616,0.3182,0.0576,,"You'd better give her lessons in self-control, Mr. Lord answered. They are cheaper than instruction in drawing and much more practical."
